Angles	Fields	Field before	Fields after	Frequency	Magnitude	Phase	Real	Imaginary
-2.80000000E+1	5.00000000E-2	5.13379898E-2	5.13570428E-2	2.43025920E+9	-8.43138431E+1	-2.78055813E+0	-5.69333109E-5	-2.14971303E-5
-2.80000000E+1	5.50000000E-2	5.61498624E-2	5.62766237E-2	2.43025920E+9	-8.43242193E+1	-2.77415133E+0	-5.67266088E-5	-2.18353468E-5
-2.80000000E+1	6.00000000E-2	6.10014001E-2	6.11786442E-2	2.43025920E+9	-8.43172822E+1	-2.77861617E+0	-5.68689357E-5	-2.15990980E-5
-2.60000000E+1	-6.00000000E-2	-5.50178969E-2	-5.62599645E-2	2.43025920E+9	-8.43093565E+1	-2.77795068E+0	-5.69064512E-5	-2.16566912E-5
-2.60000000E+1	-5.50000000E-2	-5.20425945E-2	-5.20650677E-2	2.43025920E+9	-8.43487850E+1	-2.77829028E+0	-5.66560355E-5	-2.15393673E-5
-2.60000000E+1	-5.00000000E-2	-4.73478925E-2	-4.72543953E-2	2.43025920E+9	-8.43203449E+1	-2.77576984E+0	-5.67872002E-5	-2.17532067E-5
-2.60000000E+1	-4.95000000E-2	-4.67933046E-2	-4.67710869E-2	2.43025920E+9	-8.43189210E+1	-2.77256400E+0	-5.67264696E-5	-2.19387415E-5
-2.60000000E+1	-4.90000000E-2	-4.62981470E-2	-4.62856479E-2	2.43025920E+9	-8.43334073E+1	-2.78099601E+0	-5.68146046E-5	-2.14238888E-5
-2.60000000E+1	-4.85000000E-2	-4.58286737E-2	-4.58084496E-2	2.43025920E+9	-8.43605241E+1	-2.78283994E+0	-5.66767939E-5	-2.12526366E-5
-2.60000000E+1	-4.80000000E-2	-4.53391783E-2	-4.53239641E-2	2.43025920E+9	-8.43122968E+1	-2.77824892E+0	-5.68936451E-5	-2.16323943E-5
-2.60000000E+1	-4.75000000E-2	-4.48538382E-2	-4.48417289E-2	2.43025920E+9	-8.42712181E+1	-2.77681318E+0	-5.71320881E-5	-2.18169935E-5
-2.60000000E+1	-4.70000000E-2	-4.43726771E-2	-4.43525832E-2	2.43025920E+9	-8.43113999E+1	-2.77836137E+0	-5.69019527E-5	-2.16282300E-5
-2.60000000E+1	-4.65000000E-2	-4.38839321E-2	-4.38689402E-2	2.43025920E+9	-8.43485335E+1	-2.77423751E+0	-5.65699141E-5	-2.17694340E-5
-2.60000000E+1	-4.60000000E-2	-4.33898684E-2	-4.33780709E-2	2.43025920E+9	-8.43255496E+1	-2.77663344E+0	-5.67719366E-5	-2.16911559E-5
-2.60000000E+1	-4.55000000E-2	-4.29117069E-2	-4.28954844E-2	2.43025920E+9	-8.43055802E+1	-2.77109706E+0	-5.67813707E-5	-2.20557820E-5
-2.60000000E+1	-4.50000000E-2	-4.24302973E-2	-4.24073901E-2	2.43025920E+9	-8.42986546E+1	-2.77285108E+0	-5.68652926E-5	-2.19736659E-5
-2.60000000E+1	-4.45000000E-2	-4.19291197E-2	-4.19152369E-2	2.43025920E+9	-8.43364027E+1	-2.77943347E+0	-5.67614813E-5	-2.15052196E-5
-2.60000000E+1	-4.40000000E-2	-4.14394664E-2	-4.14275591E-2	2.43025920E+9	-8.43189482E+1	-2.78030046E+0	-5.68943206E-5	-2.14991596E-5
-2.60000000E+1	-4.35000000E-2	-4.09623698E-2	-4.09402995E-2	2.43025920E+9	-8.43104660E+1	-2.77882450E+0	-5.69180825E-5	-2.16041976E-5
-2.60000000E+1	-4.30000000E-2	-4.04636809E-2	-4.04531805E-2	2.43025920E+9	-8.42870197E+1	-2.77977278E+0	-5.70924489E-5	-2.16084636E-5
-2.60000000E+1	-4.25000000E-2	-3.99917022E-2	-3.99697794E-2	2.43025920E+9	-8.43305572E+1	-2.78287511E+0	-5.68734205E-5	-2.13240865E-5
-2.60000000E+1	-4.20000000E-2	-3.94909748E-2	-3.94794603E-2	2.43025920E+9	-8.43534172E+1	-2.77753092E+0	-5.66094650E-5	-2.15708766E-5
-2.60000000E+1	-4.15000000E-2	-3.90044765E-2	-3.89872912E-2	2.43025920E+9	-8.43630801E+1	-2.77709807E+0	-5.65371910E-5	-2.15713672E-5
-2.60000000E+1	-4.10000000E-2	-3.85178315E-2	-3.85024360E-2	2.43025920E+9	-8.43354658E+1	-2.77865229E+0	-5.67507855E-5	-2.15518785E-5
-2.60000000E+1	-4.05000000E-2	-3.80325596E-2	-3.80096954E-2	2.43025920E+9	-8.42763381E+1	-2.78245025E+0	-5.72204244E-5	-2.14819247E-5
-2.60000000E+1	-4.00000000E-2	-3.75404783E-2	-3.75234156E-2	2.43025920E+9	-8.43547863E+1	-2.78096849E+0	-5.66743479E-5	-2.13727816E-5
-2.60000000E+1	-3.95000000E-2	-3.70415109E-2	-3.70283191E-2	2.43025920E+9	-8.43288948E+1	-2.78042754E+0	-5.68319342E-5	-2.14673320E-5
-2.60000000E+1	-3.90000000E-2	-3.65648591E-2	-3.65436293E-2	2.43025920E+9	-8.43132092E+1	-2.78091476E+0	-5.69451292E-5	-2.14783921E-5
-2.60000000E+1	-3.85000000E-2	-3.60662091E-2	-3.60529410E-2	2.43025920E+9	-8.43451396E+1	-2.77868987E+0	-5.66884244E-5	-2.15257590E-5
-2.60000000E+1	-3.80000000E-2	-3.55821634E-2	-3.55629192E-2	2.43025920E+9	-8.43104201E+1	-2.77770972E+0	-5.68942639E-5	-2.16677497E-5
-2.60000000E+1	-3.75000000E-2	-3.50859398E-2	-3.50724682E-2	2.43025920E+9	-8.43039843E+1	-2.77484628E+0	-5.68741119E-5	-2.18467551E-5
-2.60000000E+1	-3.70000000E-2	-3.46052114E-2	-3.45894960E-2	2.43025920E+9	-8.43700013E+1	-2.77792431E+0	-5.65099476E-5	-2.15075013E-5
-2.60000000E+1	-3.65000000E-2	-3.41100153E-2	-3.40944873E-2	2.43025920E+9	-8.43759284E+1	-2.78489204E+0	-5.66197837E-5	-2.10988343E-5
-2.60000000E+1	-3.60000000E-2	-3.36258778E-2	-3.36047620E-2	2.43025920E+9	-8.43659124E+1	-2.77429408E+0	-5.64580698E-5	-2.17227272E-5
-2.60000000E+1	-3.55000000E-2	-3.31265386E-2	-3.31129785E-2	2.43025920E+9	-8.43299776E+1	-2.78038391E+0	-5.68239131E-5	-2.14671353E-5
-2.60000000E+1	-3.50000000E-2	-3.26407733E-2	-3.26255908E-2	2.43025920E+9	-8.43566296E+1	-2.78259479E+0	-5.66969981E-5	-2.12760679E-5
-2.60000000E+1	-3.45000000E-2	-3.21525004E-2	-3.21353647E-2	2.43025920E+9	-8.42954140E+1	-2.77911452E+0	-5.70230771E-5	-2.16251317E-5
-2.60000000E+1	-3.40000000E-2	-3.16681436E-2	-3.16438469E-2	2.43025920E+9	-8.43330473E+1	-2.77709756E+0	-5.67330039E-5	-2.16461112E-5
-2.60000000E+1	-3.35000000E-2	-3.11638241E-2	-3.11512278E-2	2.43025920E+9	-8.43258817E+1	-2.77936270E+0	-5.68287530E-5	-2.15353064E-5
-2.60000000E+1	-3.30000000E-2	-3.06778645E-2	-3.06609575E-2	2.43025920E+9	-8.43120375E+1	-2.77997240E+0	-5.69325432E-5	-2.15349501E-5
-2.60000000E+1	-3.25000000E-2	-3.01854772E-2	-3.01689952E-2	2.43025920E+9	-8.44167294E+1	-2.77919938E+0	-5.62339840E-5	-2.13204220E-5
-2.60000000E+1	-3.20000000E-2	-2.97062611E-2	-2.96849027E-2	2.43025920E+9	-8.43491758E+1	-2.77904630E+0	-5.66697533E-5	-2.14955606E-5
-2.60000000E+1	-3.15000000E-2	-2.92094192E-2	-2.91888475E-2	2.43025920E+9	-8.43180202E+1	-2.78092793E+0	-5.69138801E-5	-2.14657494E-5
-2.60000000E+1	-3.10000000E-2	-2.87120137E-2	-2.86991678E-2	2.43025920E+9	-8.43808624E+1	-2.77693892E+0	-5.64181360E-5	-2.15362290E-5
-2.60000000E+1	-3.05000000E-2	-2.82295070E-2	-2.82093006E-2	2.43025920E+9	-8.43434140E+1	-2.78668968E+0	-5.68701075E-5	-2.10757646E-5
-2.60000000E+1	-3.00000000E-2	-2.77315002E-2	-2.77106232E-2	2.43025920E+9	-8.43515198E+1	-2.78355139E+0	-5.67507008E-5	-2.12343100E-5
-2.60000000E+1	-2.95000000E-2	-2.72336707E-2	-2.72214181E-2	2.43025920E+9	-8.42860869E+1	-2.77616274E+0	-5.70201932E-5	-2.18167716E-5
-2.60000000E+1	-2.90000000E-2	-2.67437906E-2	-2.67272858E-2	2.43025920E+9	-8.42787373E+1	-2.77552519E+0	-5.70545285E-5	-2.18716193E-5
-2.60000000E+1	-2.85000000E-2	-2.62609245E-2	-2.62381449E-2	2.43025920E+9	-8.43470273E+1	-2.78424206E+0	-5.67947204E-5	-2.12060745E-5
-2.60000000E+1	-2.80000000E-2	-2.57588513E-2	-2.57449961E-2	2.43025920E+9	-8.43306304E+1	-2.78350550E+0	-5.68863724E-5	-2.12880506E-5
-2.60000000E+1	-2.75000000E-2	-2.52723578E-2	-2.52565395E-2	2.43025920E+9	-8.43311641E+1	-2.77980725E+0	-5.68037646E-5	-2.14969636E-5
-2.60000000E+1	-2.70000000E-2	-2.47819353E-2	-2.47680428E-2	2.43025920E+9	-8.43461965E+1	-2.78004194E+0	-5.67105760E-5	-2.14464827E-5
-2.60000000E+1	-2.65000000E-2	-2.43037832E-2	-2.42792249E-2	2.43025920E+9	-8.43542652E+1	-2.78292135E+0	-5.67193805E-5	-2.12633396E-5
-2.60000000E+1	-2.60000000E-2	-2.38004130E-2	-2.37852815E-2	2.43025920E+9	-8.43287801E+1	-2.77746105E+0	-5.67687512E-5	-2.16361147E-5
-2.60000000E+1	-2.55000000E-2	-2.33064519E-2	-2.32896276E-2	2.43025920E+9	-8.43020339E+1	-2.78089614E+0	-5.70180417E-5	-2.15071056E-5
-2.60000000E+1	-2.50000000E-2	-2.28143041E-2	-2.27984484E-2	2.43025920E+9	-8.43452964E+1	-2.77950321E+0	-5.67048898E-5	-2.14792566E-5
-2.60000000E+1	-2.45000000E-2	-2.23317586E-2	-2.23108349E-2	2.43025920E+9	-8.43455216E+1	-2.78750556E+0	-5.68734821E-5	-2.10242567E-5
-2.60000000E+1	-2.40000000E-2	-2.18336713E-2	-2.18166011E-2	2.43025920E+9	-8.43418079E+1	-2.78078736E+0	-5.67552154E-5	-2.14150211E-5
-2.60000000E+1	-2.35000000E-2	-2.13394486E-2	-2.13237990E-2	2.43025920E+9	-8.43068292E+1	-2.78158029E+0	-5.70012648E-5	-2.14562434E-5
-2.60000000E+1	-2.30000000E-2	-2.08520514E-2	-2.08312961E-2	2.43025920E+9	-8.43394253E+1	-2.78512321E+0	-5.68631297E-5	-2.11745458E-5
-2.60000000E+1	-2.25000000E-2	-2.03503565E-2	-2.03360014E-2	2.43025920E+9	-8.43631755E+1	-2.78249716E+0	-5.66522095E-5	-2.12655711E-5
-2.60000000E+1	-2.20000000E-2	-1.98718559E-2	-1.98485317E-2	2.43025920E+9	-8.43561474E+1	-2.78104479E+0	-5.66670978E-5	-2.13651089E-5
-2.60000000E+1	-2.15000000E-2	-1.93723488E-2	-1.93547500E-2	2.43025920E+9	-8.43259659E+1	-2.77965788E+0	-5.68345559E-5	-2.15183220E-5
-2.60000000E+1	-2.10000000E-2	-1.88802721E-2	-1.88633027E-2	2.43025920E+9	-8.43253791E+1	-2.78312707E+0	-5.69127103E-5	-2.13224636E-5
-2.60000000E+1	-2.05000000E-2	-1.83894587E-2	-1.83700048E-2	2.43025920E+9	-8.43187649E+1	-2.78522855E+0	-5.70007819E-5	-2.12189676E-5
-2.60000000E+1	-2.00000000E-2	-1.78938796E-2	-1.78795764E-2	2.43025920E+9	-8.43021115E+1	-2.79132374E+0	-5.72386945E-5	-2.09111993E-5
-2.60000000E+1	-1.95000000E-2	-1.74039822E-2	-1.73857334E-2	2.43025920E+9	-8.43188183E+1	-2.78112612E+0	-5.69129034E-5	-2.14524980E-5
-2.60000000E+1	-1.90000000E-2	-1.69091157E-2	-1.68923739E-2	2.43025920E+9	-8.43815892E+1	-2.78441996E+0	-5.65729349E-5	-2.11117971E-5
-2.60000000E+1	-1.85000000E-2	-1.64138709E-2	-1.63978477E-2	2.43025920E+9	-8.43589791E+1	-2.78611712E+0	-5.67562330E-5	-2.10705307E-5
-2.60000000E+1	-1.80000000E-2	-1.59268298E-2	-1.59051107E-2	2.43025920E+9	-8.43020798E+1	-2.78844631E+0	-5.71784954E-5	-2.10758897E-5
-2.60000000E+1	-1.75000000E-2	-1.54295977E-2	-1.54129308E-2	2.43025920E+9	-8.43286121E+1	-2.79360723E+0	-5.71117815E-5	-2.07171365E-5
-2.60000000E+1	-1.70000000E-2	-1.49385858E-2	-1.49186995E-2	2.43025920E+9	-8.43916538E+1	-2.79495478E+0	-5.67264321E-5	-2.04908939E-5
-2.60000000E+1	-1.65000000E-2	-1.44393942E-2	-1.44246461E-2	2.43025920E+9	-8.43757269E+1	-2.79126694E+0	-5.67544520E-5	-2.07379433E-5
-2.60000000E+1	-1.60000000E-2	-1.39516395E-2	-1.39345806E-2	2.43025920E+9	-8.43415710E+1	-2.79460570E+0	-5.70472632E-5	-2.06293012E-5
-2.60000000E+1	-1.55000000E-2	-1.34588604E-2	-1.34394536E-2	2.43025920E+9	-8.43166710E+1	-2.79976977E+0	-5.73171103E-5	-2.03928081E-5
-2.60000000E+1	-1.50000000E-2	-1.29605055E-2	-1.29482968E-2	2.43025920E+9	-8.43881798E+1	-2.81935204E+0	-5.72323087E-5	-1.91086050E-5
-2.60000000E+1	-1.45000000E-2	-1.24776940E-2	-1.24519561E-2	2.43025920E+9	-8.46164266E+1	-2.82562928E+0	-5.58636918E-5	-1.82627032E-5
-2.60000000E+1	-1.40000000E-2	-1.19741889E-2	-1.19588577E-2	2.43025920E+9	-8.49009743E+1	-2.80847979E+0	-5.37522249E-5	-1.85986283E-5
-2.60000000E+1	-1.35000000E-2	-1.14821081E-2	-1.14652372E-2	2.43025920E+9	-8.49481443E+1	-2.76859815E+0	-5.26810653E-5	-2.06147420E-5
-2.60000000E+1	-1.30000000E-2	-1.09910451E-2	-1.09706273E-2	2.43025920E+9	-8.47873184E+1	-2.73189535E+0	-5.28588544E-5	-2.29550876E-5
-2.60000000E+1	-1.25000000E-2	-1.04907006E-2	-1.04760544E-2	2.43025920E+9	-8.45947767E+1	-2.73378157E+0	-5.40878425E-5	-2.33676391E-5
-2.60000000E+1	-1.20000000E-2	-1.00012892E-2	-9.98427540E-3	2.43025920E+9	-8.44062695E+1	-2.73743224E+0	-5.53613351E-5	-2.36783751E-5
-2.60000000E+1	-1.15000000E-2	-9.50943143E-3	-9.48939573E-3	2.43025920E+9	-8.43703434E+1	-2.75049161E+0	-5.58965497E-5	-2.30485276E-5
-2.60000000E+1	-1.10000000E-2	-9.01330169E-3	-8.99500161E-3	2.43025920E+9	-8.43355482E+1	-2.75895636E+0	-5.63147869E-5	-2.26651709E-5
-2.60000000E+1	-1.05000000E-2	-8.51496556E-3	-8.50251101E-3	2.43025920E+9	-8.43221672E+1	-2.76166363E+0	-5.64628582E-5	-2.25473372E-5
-2.60000000E+1	-1.00000000E-2	-8.03503939E-3	-8.01172647E-3	2.43025920E+9	-8.43293845E+1	-2.76088483E+0	-5.63983988E-5	-2.25725396E-5
-2.60000000E+1	-9.50000000E-3	-7.53357284E-3	-7.51614242E-3	2.43025920E+9	-8.42823386E+1	-2.76636111E+0	-5.68281356E-5	-2.23842631E-5
-2.60000000E+1	-9.00000000E-3	-7.03738103E-3	-7.02095433E-3	2.43025920E+9	-8.43824338E+1	-2.77234249E+0	-5.63083628E-5	-2.17913797E-5
-2.60000000E+1	-8.50000000E-3	-6.54030059E-3	-6.52564180E-3	2.43025920E+9	-8.43308885E+1	-2.77058152E+0	-5.66048208E-5	-2.20207959E-5
-2.60000000E+1	-8.00000000E-3	-6.05093355E-3	-6.03070277E-3	2.43025920E+9	-8.43056302E+1	-2.77026023E+0	-5.67625670E-5	-2.21031633E-5
-2.60000000E+1	-7.50000000E-3	-5.55751782E-3	-5.53874030E-3	2.43025920E+9	-8.43834091E+1	-2.76799511E+0	-5.62067839E-5	-2.20334930E-5
-2.60000000E+1	-7.00000000E-3	-5.05759919E-3	-5.04364276E-3	2.43025920E+9	-8.43953241E+1	-2.76869808E+0	-5.61451881E-5	-2.19638257E-5
-2.60000000E+1	-6.50000000E-3	-4.56788654E-3	-4.54760243E-3	2.43025920E+9	-8.43797915E+1	-2.77520412E+0	-5.63876420E-5	-2.16367380E-5
-2.60000000E+1	-6.00000000E-3	-4.07134141E-3	-4.05236092E-3	2.43025920E+9	-8.43518563E+1	-2.76856637E+0	-5.64239583E-5	-2.20814493E-5
-2.60000000E+1	-5.50000000E-3	-3.57873296E-3	-3.56104692E-3	2.43025920E+9	-8.43942615E+1	-2.77228793E+0	-5.62305516E-5	-2.17647946E-5
-2.60000000E+1	-5.00000000E-3	-3.08276064E-3	-3.06880709E-3	2.43025920E+9	-8.43234637E+1	-2.77484157E+0	-5.67466034E-5	-2.17980828E-5
-2.60000000E+1	0.00000000E+0	1.74851606E-3	1.89954290E-3	2.43025920E+9	-8.43353002E+1	-2.77353324E+0	-5.66407973E-5	-2.18425215E-5
-2.60000000E+1	5.00000000E-3	6.70624728E-3	6.86199901E-3	2.43025920E+9	-8.43606675E+1	-2.77188784E+0	-5.64397066E-5	-2.18717186E-5
-2.60000000E+1	5.50000000E-3	7.35528500E-3	7.38524691E-3	2.43025920E+9	-8.43240319E+1	-2.76877355E+0	-5.66095850E-5	-2.21405702E-5
-2.60000000E+1	6.00000000E-3	7.85212466E-3	7.87843455E-3	2.43025920E+9	-8.43267775E+1	-2.76837098E+0	-5.65827790E-5	-2.21563535E-5
-2.60000000E+1	6.50000000E-3	8.34992332E-3	8.36909674E-3	2.43025920E+9	-8.43281579E+1	-2.76404649E+0	-5.64774590E-5	-2.23972772E-5
-2.60000000E+1	7.00000000E-3	8.83116487E-3	8.85591160E-3	2.43025920E+9	-8.43408085E+1	-2.76627163E+0	-5.64448867E-5	-2.22391376E-5
-2.60000000E+1	7.50000000E-3	9.33714104E-3	9.35544593E-3	2.43025920E+9	-8.43186193E+1	-2.76185942E+0	-5.64903414E-5	-2.25454888E-5
-2.60000000E+1	8.00000000E-3	9.81795245E-3	9.84190971E-3	2.43025920E+9	-8.43273812E+1	-2.75278662E+0	-5.62267207E-5	-2.30338327E-5
-2.60000000E+1	8.50000000E-3	1.03182691E-2	1.03352986E-2	2.43025920E+9	-8.44702815E+1	-2.74602217E+0	-5.51547134E-5	-2.30315955E-5
-2.60000000E+1	9.00000000E-3	1.08042951E-2	1.08320457E-2	2.43025920E+9	-8.45786877E+1	-2.74468751E+0	-5.44402141E-5	-2.28186103E-5
-2.60000000E+1	9.50000000E-3	1.13066283E-2	1.13246804E-2	2.43025920E+9	-8.47334903E+1	-2.75523632E+0	-5.37120358E-5	-2.18501607E-5
-2.60000000E+1	1.00000000E-2	1.18040498E-2	1.18199682E-2	2.43025920E+9	-8.48409895E+1	-2.77965321E+0	-5.35624611E-5	-2.02797490E-5
-2.60000000E+1	1.05000000E-2	1.22834758E-2	1.23105009E-2	2.43025920E+9	-8.47030700E+1	-2.80116286E+0	-5.48503138E-5	-1.94291070E-5
-2.60000000E+1	1.10000000E-2	1.27902421E-2	1.28081336E-2	2.43025920E+9	-8.45357089E+1	-2.81173593E+0	-5.61237186E-5	-1.92147848E-5
-2.60000000E+1	1.15000000E-2	1.32880478E-2	1.33030982E-2	2.43025920E+9	-8.43915361E+1	-2.80572498E+0	-5.69446007E-5	-1.98790315E-5
-2.60000000E+1	1.20000000E-2	1.37700218E-2	1.37956638E-2	2.43025920E+9	-8.43245704E+1	-2.80118748E+0	-5.72938338E-5	-2.02930643E-5
-2.60000000E+1	1.25000000E-2	1.42777215E-2	1.42930438E-2	2.43025920E+9	-8.43444452E+1	-2.79376646E+0	-5.70110618E-5	-2.06703289E-5
-2.60000000E+1	1.30000000E-2	1.47715665E-2	1.47896734E-2	2.43025920E+9	-8.43762147E+1	-2.78174811E+0	-5.65513070E-5	-2.12760368E-5
-2.60000000E+1	1.35000000E-2	1.52614552E-2	1.52857468E-2	2.43025920E+9	-8.43569760E+1	-2.78460046E+0	-5.67372938E-5	-2.11614662E-5
-2.60000000E+1	1.40000000E-2	1.57683370E-2	1.57831831E-2	2.43025920E+9	-8.43157298E+1	-2.78665427E+0	-5.70509078E-5	-2.11450661E-5
-2.60000000E+1	1.45000000E-2	1.62593891E-2	1.62766344E-2	2.43025920E+9	-8.43295471E+1	-2.78671676E+0	-5.69615442E-5	-2.11078964E-5
-2.60000000E+1	1.50000000E-2	1.67526250E-2	1.67752797E-2	2.43025920E+9	-8.43235420E+1	-2.78608873E+0	-5.69876618E-5	-2.11582883E-5
-2.60000000E+1	1.55000000E-2	1.72600405E-2	1.72745631E-2	2.43025920E+9	-8.42883944E+1	-2.77984266E+0	-5.70849238E-5	-2.16010548E-5
-2.60000000E+1	1.60000000E-2	1.77474406E-2	1.77677389E-2	2.43025920E+9	-8.43309629E+1	-2.77680152E+0	-5.67402085E-5	-2.16681047E-5
-2.60000000E+1	1.65000000E-2	1.82427212E-2	1.82612639E-2	2.43025920E+9	-8.43172895E+1	-2.78513762E+0	-5.70085350E-5	-2.12277558E-5
-2.60000000E+1	1.70000000E-2	1.87455103E-2	1.87628819E-2	2.43025920E+9	-8.42982615E+1	-2.78490953E+0	-5.71287052E-5	-2.12873410E-5
-2.60000000E+1	1.75000000E-2	1.92417500E-2	1.92569947E-2	2.43025920E+9	-8.43358632E+1	-2.78340230E+0	-5.68499157E-5	-2.12810962E-5
-2.60000000E+1	1.80000000E-2	1.97356103E-2	1.97564358E-2	2.43025920E+9	-8.43484384E+1	-2.78105937E+0	-5.67177254E-5	-2.13832525E-5
-2.60000000E+1	1.85000000E-2	2.02345295E-2	2.02549138E-2	2.43025920E+9	-8.43347167E+1	-2.78220549E+0	-5.68319068E-5	-2.13519377E-5
-2.60000000E+1	1.90000000E-2	2.07351818E-2	2.07504217E-2	2.43025920E+9	-8.43209102E+1	-2.77814149E+0	-5.68349321E-5	-2.16170594E-5
-2.60000000E+1	1.95000000E-2	2.12267603E-2	2.12472089E-2	2.43025920E+9	-8.43524103E+1	-2.77755373E+0	-5.66165196E-5	-2.15720857E-5
